RIL	Chr	Start	end
RIL_4	Chr_7	23009796	23009799
RIL_4	Chr_7	23233442	23233445
RIL_4	Chr_7	23272149	23272152
RIL_4	Chr_7	23559204	23559207
RIL_4	Chr_7	23746794	23746797
RIL_4	Chr_7	23752426	23752429
RIL_4	Chr_7	23852998	23853001
RIL_4	Chr_7	23898252	23898255
RIL_4	Chr_7	23937106	23937109
RIL_4	Chr_7	24809687	24809690
RIL_4	Chr_7	24937107	24937110
RIL_4	Chr_7	25122974	25122977
RIL_4	Chr_7	25772024	25772027
RIL_4	Chr_7	25788367	25788370
RIL_4	Chr_7	26090553	26090556
RIL_4	Chr_7	26156681	26156684
RIL_4	Chr_7	26460306	26460309
RIL_4	Chr_7	27443189	27443192
RIL_4	Chr_7	28151482	28151485
RIL_4	Chr_7	28821662	28821665
RIL_4	Chr_7	29003072	29003075
RIL_4	Chr_7	29015071	29015074
RIL_4	Chr_7	29484348	29484351
RIL_4	Chr_8	613972	613975
RIL_4	Chr_8	763040	763043
RIL_4	Chr_8	2433357	2433360
RIL_4	Chr_8	3739807	3739810
RIL_4	Chr_8	4520235	4520238
RIL_4	Chr_8	5274834	5274837
RIL_4	Chr_8	8581519	8581522
RIL_4	Chr_8	8655021	8655024
RIL_4	Chr_8	9385126	9385129
RIL_4	Chr_8	9683719	9683722
RIL_4	Chr_8	9778571	9778574
RIL_4	Chr_8	10187896	10187899
RIL_4	Chr_8	11403144	11403147
RIL_4	Chr_8	11989676	11989679
RIL_4	Chr_8	13103110	13103113
RIL_4	Chr_8	14721481	14721484
RIL_4	Chr_8	15387726	15387729
RIL_4	Chr_8	15632446	15632449
RIL_4	Chr_8	19040033	19040036
RIL_4	Chr_8	19197270	19197273
RIL_4	Chr_8	19888503	19888506
RIL_4	Chr_8	20628371	20628374
RIL_4	Chr_8	21040172	21040175
RIL_4	Chr_8	22948359	22948362
RIL_4	Chr_8	22958988	22958991
RIL_4	Chr_8	23290288	23290291
RIL_4	Chr_8	23312907	23312910
RIL_4	Chr_8	23665412	23665415
RIL_4	Chr_8	23802327	23802330
RIL_4	Chr_8	23891386	23891389
RIL_4	Chr_8	24556724	24556727
RIL_4	Chr_8	24585355	24585358
RIL_4	Chr_8	24622993	24622996
RIL_4	Chr_8	24830425	24830428
RIL_4	Chr_8	24965703	24965706
RIL_4	Chr_8	25236839	25236842
RIL_4	Chr_8	25278858	25278861
RIL_4	Chr_8	25281957	25281960
RIL_4	Chr_8	26430164	26430167
RIL_4	Chr_8	26602700	26602703
RIL_4	Chr_8	28359810	28359813
RIL_4	Chr_9	643090	643093
RIL_4	Chr_9	968866	968869
RIL_4	Chr_9	2094377	2094380
RIL_4	Chr_9	6030899	6030902
RIL_4	Chr_9	7107226	7107229
RIL_4	Chr_9	7117394	7117397
RIL_4	Chr_9	7248750	7248753
RIL_4	Chr_9	8171774	8171777
RIL_4	Chr_9	11965308	11965311
RIL_4	Chr_9	12105753	12105756
RIL_4	Chr_9	12538484	12538487
RIL_4	Chr_9	15292526	15292529
RIL_4	Chr_9	15394514	15394517
RIL_4	Chr_9	15441737	15441740
RIL_4	Chr_9	15486430	15486433
RIL_4	Chr_9	15558974	15558977
RIL_4	Chr_9	15873913	15873916
RIL_4	Chr_9	16024217	16024220
RIL_4	Chr_9	16330819	16330822
RIL_4	Chr_9	16552201	16552204
RIL_4	Chr_9	17091697	17091700
RIL_4	Chr_9	17204024	17204027
RIL_4	Chr_9	17452746	17452749
RIL_4	Chr_9	17705312	17705315
RIL_4	Chr_9	17901600	17901603
RIL_4	Chr_9	18354393	18354396
RIL_4	Chr_9	18705898	18705901
RIL_4	Chr_9	19596968	19596971
RIL_4	Chr_9	19832666	19832669
RIL_4	Chr_9	19853963	19853966
RIL_4	Chr_9	20250177	20250180
RIL_4	Chr_9	20804029	20804032
RIL_4	Chr_9	21458343	21458346
RIL_4	Chr_9	21701639	21701642
RIL_4	Chr_9	21744262	21744265
RIL_4	Chr_9	21859389	21859392
RIL_4	Chr_9	21884651	21884654
RIL_4	Chr_9	22064458	22064461
RIL_4	Chr_9	22186804	22186807
RIL_4	Chr_9	22706822	22706825
RIL_4	Chr_10	664875	664878
RIL_4	Chr_10	1267743	1267746
RIL_4	Chr_10	1896880	1896883
RIL_4	Chr_10	2990544	2990547
RIL_4	Chr_10	7399680	7399683
RIL_4	Chr_10	11609959	11609962
RIL_4	Chr_10	12054351	12054354
RIL_4	Chr_10	14181188	14181191
RIL_4	Chr_10	15143402	15143405
RIL_4	Chr_10	15268277	15268280
RIL_4	Chr_10	15522562	15522565
RIL_4	Chr_10	15844226	15844229
RIL_4	Chr_10	17064451	17064454
RIL_4	Chr_10	17892618	17892621
RIL_4	Chr_10	18107025	18107028
RIL_4	Chr_10	18107372	18107375
RIL_4	Chr_10	18267561	18267564
RIL_4	Chr_10	18268000	18268003
RIL_4	Chr_10	18272235	18272238
RIL_4	Chr_10	18430452	18430455
RIL_4	Chr_10	18731332	18731335
RIL_4	Chr_10	21849907	21849910
RIL_4	Chr_10	21923711	21923714
RIL_4	Chr_10	21933358	21933361
RIL_4	Chr_10	22745427	22745430
RIL_4	Chr_10	22745640	22745643
RIL_4	Chr_10	22780664	22780667
RIL_4	Chr_10	22984171	22984174
RIL_4	Chr_11	617174	617177
RIL_4	Chr_11	714407	714410
RIL_4	Chr_11	1807319	1807322
RIL_4	Chr_11	2446250	2446253
RIL_4	Chr_11	2492870	2492873
RIL_4	Chr_11	2880275	2880278
RIL_4	Chr_11	3763337	3763340
RIL_4	Chr_11	4304813	4304816
RIL_4	Chr_11	4500346	4500349
RIL_4	Chr_11	6969695	6969698
RIL_4	Chr_11	7473249	7473252
RIL_4	Chr_11	7503885	7503888
RIL_4	Chr_11	10208433	10208436
RIL_4	Chr_11	10797355	10797358
RIL_4	Chr_11	10863128	10863131
RIL_4	Chr_11	11101465	11101468
RIL_4	Chr_11	13840036	13840039
RIL_4	Chr_11	14340124	14340127
RIL_4	Chr_11	14578664	14578667
RIL_4	Chr_11	14670785	14670788
RIL_4	Chr_11	15300438	15300441
RIL_4	Chr_11	15706631	15706634
RIL_4	Chr_11	16271748	16271751
RIL_4	Chr_11	16397044	16397047
RIL_4	Chr_11	16894771	16894774
RIL_4	Chr_11	17867689	17867692
RIL_4	Chr_11	18041897	18041900
RIL_4	Chr_11	18491843	18491846
RIL_4	Chr_11	19084256	19084259
RIL_4	Chr_11	19939293	19939296
RIL_4	Chr_11	20490424	20490427
RIL_4	Chr_11	21176366	21176369
RIL_4	Chr_11	21459183	21459186
RIL_4	Chr_11	23927887	23927890
RIL_4	Chr_11	24682791	24682794
RIL_4	Chr_11	25822229	25822232
RIL_4	Chr_12	2224377	2224380
RIL_4	Chr_12	2273013	2273016
RIL_4	Chr_12	3111293	3111296
RIL_4	Chr_12	3842549	3842552
RIL_4	Chr_12	4109145	4109148
RIL_4	Chr_12	5545730	5545733
RIL_4	Chr_12	7653851	7653854
RIL_4	Chr_12	11218864	11218867
RIL_4	Chr_12	11242375	11242378
RIL_4	Chr_12	12908125	12908128
RIL_4	Chr_12	14693683	14693686
RIL_4	Chr_12	16032691	16032694
RIL_4	Chr_12	19173267	19173270
RIL_4	Chr_12	19591079	19591082
RIL_4	Chr_12	19986497	19986500
RIL_4	Chr_12	22016862	22016865
RIL_4	Chr_12	22672022	22672025
RIL_4	Chr_12	23877482	23877485
RIL_4	Chr_12	24595102	24595105
RIL_4	Chr_12	25413938	25413941
RIL_4	Chr_12	25476155	25476158
RIL_4	Chr_12	25908105	25908108
RIL_4	Chr_12	26261132	26261135
RIL_4	Chr_12	26642869	26642872
RIL_4	Chr_13	9995	9998
RIL_5	Chr_1	174500	174503
RIL_5	Chr_1	214352	214355
RIL_5	Chr_1	316534	316537
RIL_5	Chr_1	1374936	1374939
RIL_5	Chr_1	2959989	2959992
RIL_5	Chr_1	5120693	5120696
RIL_5	Chr_1	5145816	5145819
RIL_5	Chr_1	5623716	5623719
RIL_5	Chr_1	5709004	5709007
RIL_5	Chr_1	6057241	6057244
RIL_5	Chr_1	6432233	6432236
RIL_5	Chr_1	6798864	6798867
RIL_5	Chr_1	7258561	7258564
RIL_5	Chr_1	7361750	7361753
RIL_5	Chr_1	8479731	8479734
RIL_5	Chr_1	8750743	8750746
RIL_5	Chr_1	8984850	8984853
RIL_5	Chr_1	9142464	9142467
RIL_5	Chr_1	9581604	9581607
RIL_5	Chr_1	9854677	9854680
RIL_5	Chr_1	10903900	10903903
RIL_5	Chr_1	11226134	11226137
RIL_5	Chr_1	11939748	11939751
RIL_5	Chr_1	12249227	12249230
RIL_5	Chr_1	15512726	15512729
RIL_5	Chr_1	16327643	16327646
RIL_5	Chr_1	18828920	18828923
RIL_5	Chr_1	20599334	20599337
RIL_5	Chr_1	21561969	21561972
RIL_5	Chr_1	21565699	21565702
RIL_5	Chr_1	21677316	21677319
RIL_5	Chr_1	23512402	23512405
RIL_5	Chr_1	23928391	23928394
RIL_5	Chr_1	24082897	24082900
RIL_5	Chr_1	24607313	24607316
RIL_5	Chr_1	24610174	24610177
RIL_5	Chr_1	25086307	25086310
RIL_5	Chr_1	25281770	25281773
RIL_5	Chr_1	25680938	25680941
RIL_5	Chr_1	25866208	25866211
RIL_5	Chr_1	26106796	26106799
RIL_5	Chr_1	26205753	26205756
RIL_5	Chr_1	26422017	26422020
RIL_5	Chr_1	26514453	26514456
RIL_5	Chr_1	26760890	26760893
RIL_5	Chr_1	27497113	27497116
RIL_5	Chr_1	27507653	27507656
RIL_5	Chr_1	28490064	28490067
RIL_5	Chr_1	29935738	29935741
RIL_5	Chr_1	30235962	30235965
RIL_5	Chr_1	31412431	31412434
RIL_5	Chr_1	31849839	31849842
RIL_5	Chr_1	32658454	32658457
RIL_5	Chr_1	33282256	33282259
RIL_5	Chr_1	33781384	33781387
RIL_5	Chr_1	34086474	34086477
RIL_5	Chr_1	35200488	35200491
RIL_5	Chr_1	35228862	35228865
RIL_5	Chr_1	35936947	35936950
RIL_5	Chr_1	36475678	36475681
RIL_5	Chr_1	36796592	36796595
RIL_5	Chr_1	37001210	37001213
RIL_5	Chr_1	37938918	37938921
RIL_5	Chr_1	38079781	38079784
RIL_5	Chr_1	38092037	38092040
RIL_5	Chr_1	39665182	39665185
RIL_5	Chr_1	39899559	39899562
RIL_5	Chr_1	39904179	39904182
RIL_5	Chr_1	40017828	40017831
RIL_5	Chr_1	40290945	40290948
RIL_5	Chr_1	41838557	41838560
RIL_5	Chr_1	42023271	42023274
RIL_5	Chr_1	42320293	42320296
RIL_5	Chr_2	458589	458592
RIL_5	Chr_2	3502593	3502596
RIL_5	Chr_2	5309147	5309150
RIL_5	Chr_2	5635542	5635545
RIL_5	Chr_2	5857963	5857966
RIL_5	Chr_2	8928925	8928928
RIL_5	Chr_2	9438879	9438882
RIL_5	Chr_2	9640963	9640966
RIL_5	Chr_2	10202907	10202910
RIL_5	Chr_2	11041881	11041884
RIL_5	Chr_2	11421722	11421725
RIL_5	Chr_2	12298995	12298998
RIL_5	Chr_2	16222087	16222090
RIL_5	Chr_2	16678146	16678149
RIL_5	Chr_2	16986968	16986971
RIL_5	Chr_2	18302508	18302511
RIL_5	Chr_2	18458308	18458311
RIL_5	Chr_2	20605900	20605903
RIL_5	Chr_2	22547038	22547041
RIL_5	Chr_2	22818922	22818925
RIL_5	Chr_2	24976794	24976797
RIL_5	Chr_2	26644793	26644796
RIL_5	Chr_2	26654927	26654930
RIL_5	Chr_2	27148056	27148059
RIL_5	Chr_2	28430657	28430660
RIL_5	Chr_2	28829173	28829176
RIL_5	Chr_2	28948533	28948536
RIL_5	Chr_2	30375300	30375303
RIL_5	Chr_2	30427537	30427540
RIL_5	Chr_2	30902244	30902247
RIL_5	Chr_2	31053561	31053564
RIL_5	Chr_2	31670396	31670399
RIL_5	Chr_2	31805778	31805781
RIL_5	Chr_2	32872129	32872132
RIL_5	Chr_2	33500957	33500960
RIL_5	Chr_2	33884292	33884295
RIL_5	Chr_2	34576206	34576209
RIL_5	Chr_2	35238925	35238928
RIL_5	Chr_2	35548679	35548682
RIL_5	Chr_2	35712070	35712073
RIL_5	Chr_3	198571	198574
RIL_5	Chr_3	399054	399057
RIL_5	Chr_3	511328	511331
RIL_5	Chr_3	982230	982233
RIL_5	Chr_3	1247287	1247290
RIL_5	Chr_3	1299650	1299653
RIL_5	Chr_3	1428678	1428681
RIL_5	Chr_3	1782927	1782930
RIL_5	Chr_3	2033634	2033637
RIL_5	Chr_3	2675911	2675914
RIL_5	Chr_3	2688323	2688326
RIL_5	Chr_3	2830198	2830201
RIL_5	Chr_3	3623526	3623529
RIL_5	Chr_3	3639998	3640001
RIL_5	Chr_3	3804372	3804375
RIL_5	Chr_3	3826874	3826877
RIL_5	Chr_3	3872633	3872642
RIL_5	Chr_3	4377251	4377254
RIL_5	Chr_3	4396699	4396702
RIL_5	Chr_3	4681956	4681959
RIL_5	Chr_3	6105315	6105318
RIL_5	Chr_3	6154022	6154025
RIL_5	Chr_3	6328407	6328410
RIL_5	Chr_3	6441698	6441701
RIL_5	Chr_3	6512008	6512011
RIL_5	Chr_3	6566209	6566212
RIL_5	Chr_3	6730657	6730660
RIL_5	Chr_3	7025984	7025987
RIL_5	Chr_3	7296366	7296369
RIL_5	Chr_3	8457817	8457820
RIL_5	Chr_3	9162953	9162956
RIL_5	Chr_3	9247073	9247076
RIL_5	Chr_3	10593110	10593113
RIL_5	Chr_3	10990371	10990374
RIL_5	Chr_3	11015127	11015130
RIL_5	Chr_3	11102321	11102324
RIL_5	Chr_3	11188823	11188826
RIL_5	Chr_3	11781492	11781495
RIL_5	Chr_3	11922189	11922192
RIL_5	Chr_3	12036119	12036122
RIL_5	Chr_3	12067612	12067615
RIL_5	Chr_3	12409836	12409839
RIL_5	Chr_3	13027115	13027118
RIL_5	Chr_3	13699244	13699247
RIL_5	Chr_3	14597026	14597029
RIL_5	Chr_3	15366308	15366311
RIL_5	Chr_3	15487800	15487803
RIL_5	Chr_3	15603450	15603453
RIL_5	Chr_3	15698488	15698491
RIL_5	Chr_3	16222139	16222142
RIL_5	Chr_3	17195959	17195962
RIL_5	Chr_3	17642390	17642393
RIL_5	Chr_3	18043769	18043772
RIL_5	Chr_3	21025380	21025383
RIL_5	Chr_3	21188432	21188435
RIL_5	Chr_3	22164168	22164171
RIL_5	Chr_3	22679706	22679709
RIL_5	Chr_3	22701630	22701633
RIL_5	Chr_3	24436163	24436166
RIL_5	Chr_3	24591270	24591273
RIL_5	Chr_3	24690336	24690339
RIL_5	Chr_3	24706728	24706731
RIL_5	Chr_3	24855528	24855531
RIL_5	Chr_3	24920216	24920219
RIL_5	Chr_3	26867109	26867112
RIL_5	Chr_3	27646666	27646669
RIL_5	Chr_3	28470308	28470311
RIL_5	Chr_3	28519793	28519796
RIL_5	Chr_3	29419454	29419457
RIL_5	Chr_3	29574402	29574405
RIL_5	Chr_3	30058248	30058251
RIL_5	Chr_3	30613089	30613092
RIL_5	Chr_3	30784686	30784689
RIL_5	Chr_3	31364756	31364759
RIL_5	Chr_3	31423121	31423124
RIL_5	Chr_3	31662046	31662049
RIL_5	Chr_3	31683284	31683287
RIL_5	Chr_3	31890845	31890848
RIL_5	Chr_3	31894797	31894800
RIL_5	Chr_3	32923406	32923409
RIL_5	Chr_3	32936991	32936994
RIL_5	Chr_3	33130124	33130127
RIL_5	Chr_3	33230431	33230434
RIL_5	Chr_3	34110949	34110952
RIL_5	Chr_3	34459502	34459505
RIL_5	Chr_3	34570540	34570543
RIL_5	Chr_3	35141440	35141443
RIL_5	Chr_4	476045	476048
RIL_5	Chr_4	1877632	1877635
RIL_5	Chr_4	2471257	2471260
RIL_5	Chr_4	4473573	4473576
RIL_5	Chr_4	9332085	9332088
RIL_5	Chr_4	9562247	9562250
RIL_5	Chr_4	13471893	13471896
RIL_5	Chr_4	15070774	15070777
RIL_5	Chr_4	18566523	18566526
RIL_5	Chr_4	18821474	18821477
RIL_5	Chr_4	19275549	19275552
RIL_5	Chr_4	19471781	19471784
RIL_5	Chr_4	19922772	19922775
RIL_5	Chr_4	19999251	19999254
RIL_5	Chr_4	20249931	20249934
RIL_5	Chr_4	21408124	21408127
RIL_5	Chr_4	21458433	21458436
RIL_5	Chr_4	21600763	21600766
RIL_5	Chr_4	22636683	22636686
RIL_5	Chr_4	22908893	22908896
RIL_5	Chr_4	23198999	23199002
RIL_5	Chr_4	23439378	23439381
RIL_5	Chr_4	23571129	23571132
RIL_5	Chr_4	24208723	24208726
RIL_5	Chr_4	24904395	24904398
RIL_5	Chr_4	25029909	25029912
RIL_5	Chr_4	26020116	26020119
RIL_5	Chr_4	26395882	26395885
RIL_5	Chr_4	26982347	26982350
RIL_5	Chr_4	28289922	28289925
RIL_5	Chr_4	28739796	28739799
RIL_5	Chr_4	28903395	28903398
RIL_5	Chr_4	29047967	29047970
RIL_5	Chr_4	29080837	29080840
RIL_5	Chr_4	29137517	29137520
RIL_5	Chr_4	29218324	29218327
RIL_5	Chr_4	29603862	29603865
RIL_5	Chr_4	29870752	29870755
RIL_5	Chr_4	29941294	29941297
RIL_5	Chr_4	30320690	30320693
RIL_5	Chr_4	30513996	30513999
RIL_5	Chr_4	31387733	31387736
RIL_5	Chr_4	31631579	31631582
RIL_5	Chr_4	31677001	31677004
RIL_5	Chr_4	31682804	31682807
RIL_5	Chr_4	31997419	31997422
RIL_5	Chr_4	32035663	32035666
RIL_5	Chr_4	32326934	32326937
RIL_5	Chr_4	32836284	32836287
RIL_5	Chr_4	33017280	33017283
RIL_5	Chr_4	33402350	33402353
RIL_5	Chr_4	33861549	33861552
RIL_5	Chr_4	33867068	33867071
RIL_5	Chr_4	35045349	35045352
RIL_5	Chr_4	35244613	35244616
RIL_5	Chr_4	35421685	35421688
RIL_5	Chr_4	35422418	35422421
RIL_5	Chr_5	55721	55724
RIL_5	Chr_5	226602	226605
RIL_5	Chr_5	646580	646583
RIL_5	Chr_5	772693	772696
RIL_5	Chr_5	1874690	1874693
RIL_5	Chr_5	2289996	2289999
RIL_5	Chr_5	4848810	4848813
RIL_5	Chr_5	5878602	5878605
RIL_5	Chr_5	6663444	6663447
RIL_5	Chr_5	7500151	7500154
RIL_5	Chr_5	10234682	10234685
RIL_5	Chr_5	13976475	13976478
RIL_5	Chr_5	15210681	15210684
RIL_5	Chr_5	15655520	15655523
RIL_5	Chr_5	16258074	16258077
RIL_5	Chr_5	16788400	16788403
RIL_5	Chr_5	17983773	17983776
RIL_5	Chr_5	18693567	18693570
RIL_5	Chr_5	19143341	19143344
RIL_5	Chr_5	19739424	19739427
RIL_5	Chr_5	19961219	19961222
RIL_5	Chr_5	20117984	20117987
RIL_5	Chr_5	20411575	20411578
RIL_5	Chr_5	21321182	21321185
RIL_5	Chr_5	21633281	21633284
RIL_5	Chr_5	22027348	22027351
RIL_5	Chr_5	22056643	22056646
RIL_5	Chr_5	22131757	22131760
RIL_5	Chr_5	22572443	22572446
RIL_5	Chr_5	22646608	22646611
RIL_5	Chr_5	23257993	23257996
RIL_5	Chr_5	25952731	25952734
RIL_5	Chr_5	26765689	26765692
RIL_5	Chr_5	27073211	27073214
RIL_5	Chr_5	27093313	27093316
RIL_5	Chr_5	27123801	27123804
RIL_5	Chr_5	27602381	27602384
RIL_5	Chr_5	28384596	28384599
RIL_5	Chr_5	28592208	28592211
RIL_5	Chr_5	28811998	28812001
RIL_5	Chr_5	29636516	29636519
RIL_5	Chr_6	227472	227475
RIL_5	Chr_6	1543420	1543423
RIL_5	Chr_6	2035334	2035337
RIL_5	Chr_6	2306911	2306914
RIL_5	Chr_6	2856375	2856378
RIL_5	Chr_6	3811309	3811312
RIL_5	Chr_6	4093155	4093158
RIL_5	Chr_6	4197488	4197491
RIL_5	Chr_6	4729736	4729739
RIL_5	Chr_6	5541977	5541980
RIL_5	Chr_6	5711664	5711667
RIL_5	Chr_6	6151041	6151044
RIL_5	Chr_6	6168611	6168614
RIL_5	Chr_6	6356701	6356704
RIL_5	Chr_6	6521724	6521727
RIL_5	Chr_6	6848915	6848918
RIL_5	Chr_6	7384221	7384224
RIL_5	Chr_6	7690781	7690784
RIL_5	Chr_6	8042612	8042615
RIL_5	Chr_6	8316576	8316579
RIL_5	Chr_6	8356630	8356633
RIL_5	Chr_6	10089991	10089994
RIL_5	Chr_6	10360942	10360945
RIL_5	Chr_6	11558694	11558697
RIL_5	Chr_6	14196448	14196451
RIL_5	Chr_6	14533007	14533010
RIL_5	Chr_6	14790332	14790335
RIL_5	Chr_6	17106305	17106308
RIL_5	Chr_6	18886272	18886275
RIL_5	Chr_6	20717706	20717709
RIL_5	Chr_6	21010524	21010527
RIL_5	Chr_6	21329799	21329802
RIL_5	Chr_6	21359906	21359909
RIL_5	Chr_6	21891950	21891953
RIL_5	Chr_6	22646014	22646017
RIL_5	Chr_6	23126473	23126476
RIL_5	Chr_6	23373492	23373495
RIL_5	Chr_6	23535330	23535333
RIL_5	Chr_6	24358874	24358877
RIL_5	Chr_6	24594638	24594641
RIL_5	Chr_6	24736784	24736787
RIL_5	Chr_6	25002508	25002511
RIL_5	Chr_6	25548023	25548026
RIL_5	Chr_6	26030738	26030741
RIL_5	Chr_6	26083882	26083885
RIL_5	Chr_6	26084878	26084881
RIL_5	Chr_6	26417517	26417520
RIL_5	Chr_6	26615023	26615026
RIL_5	Chr_6	27840590	27840593
RIL_5	Chr_6	29048878	29048881
RIL_5	Chr_6	29405403	29405406
RIL_5	Chr_6	29654806	29654809
RIL_5	Chr_6	29874552	29874555
RIL_5	Chr_6	30049592	30049595
RIL_5	Chr_6	30293898	30293901
RIL_5	Chr_6	30450782	30450785
RIL_5	Chr_7	145648	145651
RIL_5	Chr_7	788385	788388
RIL_5	Chr_7	1246378	1246381
RIL_5	Chr_7	2675930	2675933
RIL_5	Chr_7	3238475	3238478
RIL_5	Chr_7	3667747	3667750
RIL_5	Chr_7	4019954	4019957
RIL_5	Chr_7	4049586	4049589
RIL_5	Chr_7	5387512	5387515
RIL_5	Chr_7	7541939	7541942
RIL_5	Chr_7	8541854	8541857
RIL_5	Chr_7	14533139	14533142
RIL_5	Chr_7	16258988	16258991
RIL_5	Chr_7	17125849	17125852
RIL_5	Chr_7	18920531	18920534
RIL_5	Chr_7	19010138	19010141
RIL_5	Chr_7	20152298	20152301
RIL_5	Chr_7	20204537	20204540
RIL_5	Chr_7	20615707	20615710
RIL_5	Chr_7	21376224	21376227
RIL_5	Chr_7	21402839	21402842
RIL_5	Chr_7	22060084	22060087
RIL_5	Chr_7	22679546	22679549
RIL_5	Chr_7	23009796	23009799
RIL_5	Chr_7	23057039	23057042
RIL_5	Chr_7	23233494	23233497
RIL_5	Chr_7	23272149	23272152
RIL_5	Chr_7	23559204	23559207
RIL_5	Chr_7	23752426	23752429
RIL_5	Chr_7	23852998	23853001
RIL_5	Chr_7	23898252	23898255
RIL_5	Chr_7	24450859	24450862
RIL_5	Chr_7	24937107	24937110
RIL_5	Chr_7	25272426	25272429
RIL_5	Chr_7	25772024	25772027
RIL_5	Chr_7	25788367	25788370
RIL_5	Chr_7	26012882	26012885
RIL_5	Chr_7	26090553	26090556
RIL_5	Chr_7	26156684	26156687
RIL_5	Chr_7	26460309	26460312
RIL_5	Chr_7	27759447	27759450
RIL_5	Chr_7	28308177	28308180
RIL_5	Chr_7	28531684	28531687
RIL_5	Chr_7	28821662	28821665
RIL_5	Chr_7	29015071	29015074
RIL_5	Chr_7	29475472	29475475
RIL_5	Chr_7	29484348	29484351
RIL_5	Chr_8	613972	613975
RIL_5	Chr_8	763040	763043
RIL_5	Chr_8	3396323	3396326
RIL_5	Chr_8	5033538	5033541
RIL_5	Chr_8	5556704	5556707
RIL_5	Chr_8	8581519	8581522
RIL_5	Chr_8	8655021	8655024
RIL_5	Chr_8	9385126	9385129
RIL_5	Chr_8	9683722	9683725
RIL_5	Chr_8	9778571	9778574
RIL_5	Chr_8	13076784	13076787
RIL_5	Chr_8	13103107	13103110
RIL_5	Chr_8	14721481	14721484
RIL_5	Chr_8	15387726	15387729
RIL_5	Chr_8	15632449	15632452
RIL_5	Chr_8	19050587	19050590
RIL_5	Chr_8	19197270	19197273
RIL_5	Chr_8	19452247	19452250
RIL_5	Chr_8	19850939	19850942
RIL_5	Chr_8	19888503	19888506
RIL_5	Chr_8	20120594	20120597
RIL_5	Chr_8	20628371	20628374
RIL_5	Chr_8	21213101	21213104
RIL_5	Chr_8	21302898	21302901
RIL_5	Chr_8	22948359	22948362
RIL_5	Chr_8	22958988	22958991
RIL_5	Chr_8	23290288	23290291
RIL_5	Chr_8	23312907	23312910
RIL_5	Chr_8	23665412	23665415
RIL_5	Chr_8	23802327	23802330
RIL_5	Chr_8	23849140	23849143
RIL_5	Chr_8	24881079	24881082
RIL_5	Chr_8	26430167	26430170
RIL_5	Chr_8	26602700	26602703
RIL_5	Chr_8	27109714	27109717
RIL_5	Chr_8	27153070	27153073
RIL_5	Chr_8	27396688	27396691
RIL_5	Chr_8	28359810	28359813
RIL_5	Chr_9	3583227	3583230
RIL_5	Chr_9	6834216	6834219
RIL_5	Chr_9	6964922	6964925
RIL_5	Chr_9	12105753	12105756
RIL_5	Chr_9	12538487	12538490
RIL_5	Chr_9	14081741	14081744
RIL_5	Chr_9	15559282	15559285
RIL_5	Chr_9	15710720	15710723
RIL_5	Chr_9	16182071	16182074
RIL_5	Chr_9	16865569	16865572
RIL_5	Chr_9	17534147	17534150
RIL_5	Chr_9	19174229	19174232
RIL_5	Chr_9	19637390	19637393
RIL_5	Chr_9	20250174	20250177
RIL_5	Chr_9	20604077	20604080
RIL_5	Chr_9	20804029	20804032
RIL_5	Chr_9	22676800	22676803
RIL_5	Chr_10	1267746	1267749
RIL_5	Chr_10	1896880	1896883
RIL_5	Chr_10	2990544	2990547
RIL_5	Chr_10	3139782	3139785
RIL_5	Chr_10	4996844	4996847
RIL_5	Chr_10	6075021	6075024
RIL_5	Chr_10	7399680	7399683
RIL_5	Chr_10	7408188	7408191
RIL_5	Chr_10	10493805	10493808
RIL_5	Chr_10	11609959	11609962
RIL_5	Chr_10	12054351	12054354
RIL_5	Chr_10	13030577	13030580
RIL_5	Chr_10	13102743	13102746
RIL_5	Chr_10	13370543	13370546
RIL_5	Chr_10	14020308	14020311
RIL_5	Chr_10	14718538	14718541
RIL_5	Chr_10	16851281	16851284
RIL_5	Chr_10	17496870	17496873
RIL_5	Chr_10	18044216	18044219
RIL_5	Chr_10	18430452	18430455
RIL_5	Chr_10	19733855	19733858
RIL_5	Chr_10	20153187	20153190
RIL_5	Chr_10	20713645	20713648
RIL_5	Chr_10	21923711	21923714
RIL_5	Chr_10	22180693	22180696
RIL_5	Chr_10	22745427	22745430
RIL_5	Chr_10	22750168	22750171
RIL_5	Chr_10	22984171	22984174
RIL_5	Chr_11	617177	617180
RIL_5	Chr_11	901465	901468
RIL_5	Chr_11	1807318	1807322
RIL_5	Chr_11	1929910	1929913
RIL_5	Chr_11	2446250	2446253
RIL_5	Chr_11	2492870	2492873
RIL_5	Chr_11	2880275	2880278
RIL_5	Chr_11	3424107	3424110
RIL_5	Chr_11	3763340	3763343
RIL_5	Chr_11	4154689	4154692
RIL_5	Chr_11	5183744	5183747
RIL_5	Chr_11	6969695	6969698
RIL_5	Chr_11	7473249	7473252
RIL_5	Chr_11	7498905	7498908
RIL_5	Chr_11	7503885	7503888
RIL_5	Chr_11	7590097	7590100
RIL_5	Chr_11	9588696	9588699
RIL_5	Chr_11	11033106	11033109
RIL_5	Chr_11	14127230	14127233
RIL_5	Chr_11	15385199	15385202
RIL_5	Chr_11	16100808	16100811
RIL_5	Chr_11	16391637	16391640
RIL_5	Chr_11	16811327	16811330
RIL_5	Chr_11	17787653	17787656
RIL_5	Chr_11	17866690	17866693
